experiment_name,plot_name,plot_side,block,system_code,date,year,irrigation_amount,irrigation_unit
century,1_1,COMPOSITE,1,LMT,7/9/1997,1997,31.73,hectare*mm
century,1_1,COMPOSITE,1,LMT,7/17/1997,1997,37.01,hectare*mm
century,1_1,COMPOSITE,1,LMT,7/17/1997,1997,36.14,hectare*mm
century,1_1,COMPOSITE,1,LMT,7/28/1997,1997,39.48,hectare*mm
century,1_1,COMPOSITE,1,LMT,8/5/1997,1997,37.01,hectare*mm
century,1_1,COMPOSITE,1,LMT,8/18/1997,1997,30.84,hectare*mm
century,1_2,COMPOSITE,1,OMT,4/22/1997,1997,81.42,hectare*mm
century,1_2,COMPOSITE,1,OMT,4/25/1997,1997,24.67,hectare*mm
century,1_2,COMPOSITE,1,OMT,4/25/1997,1997,32.09,hectare*mm
century,1_2,COMPOSITE,1,OMT,5/1/1997,1997,32.08,hectare*mm
century,1_2,COMPOSITE,1,OMT,5/1/1997,1997,21.61,hectare*mm
century,1_2,COMPOSITE,1,OMT,5/12/1997,1997,62.92,hectare*mm
century,1_2,COMPOSITE,1,OMT,5/12/1997,1997,105.7,hectare*mm
century,1_2,COMPOSITE,1,OMT,5/29/1997,1997,59.22,hectare*mm
century,1_2,COMPOSITE,1,OMT,5/29/1997,1997,61.67,hectare*mm
century,1_2,COMPOSITE,1,OMT,6/12/1997,1997,50.58,hectare*mm
century,1_2,COMPOSITE,1,OMT,6/12/1997,1997,33.67,hectare*mm
century,1_2,COMPOSITE,1,OMT,6/19/1997,1997,32.08,hectare*mm
century,1_2,COMPOSITE,1,OMT,6/19/1997,1997,18.98,hectare*mm
century,1_2,COMPOSITE,1,OMT,6/26/1997,1997,27.14,hectare*mm
century,1_2,COMPOSITE,1,OMT,6/26/1997,1997,21.41,hectare*mm
century,1_2,COMPOSITE,1,OMT,7/2/1997,1997,20.97,hectare*mm
century,1_2,COMPOSITE,1,OMT,7/2/1997,1997,17.64,hectare*mm
century,1_2,COMPOSITE,1,OMT,7/18/1997,1997,44.41,hectare*mm
century,1_2,COMPOSITE,1,OMT,7/18/1997,1997,36.18,hectare*mm
century,1_2,COMPOSITE,1,OMT,7/18/1997,1997,26.87,hectare*mm
century,1_3,COMPOSITE,1,CMT,3/27/1997,1997,24.67,hectare*mm
century,1_3,COMPOSITE,1,CMT,3/27/1997,1997,27.11,hectare*mm
century,1_3,COMPOSITE,1,CMT,4/12/1997,1997,19.74,hectare*mm
century,1_3,COMPOSITE,1,CMT,4/12/1997,1997,19.75,hectare*mm
century,1_3,COMPOSITE,1,CMT,5/3/1997,1997,24.67,hectare*mm
century,1_3,COMPOSITE,1,CMT,5/3/1997,1997,27.11,hectare*mm
century,1_3,COMPOSITE,1,CMT,5/16/1997,1997,29.61,hectare*mm
century,1_3,COMPOSITE,1,CMT,5/16/1997,1997,37.23,hectare*mm
century,1_3,COMPOSITE,1,CMT,6/2/1997,1997,43.18,hectare*mm
century,1_3,COMPOSITE,1,CMT,6/2/1997,1997,36.95,hectare*mm
century,1_3,COMPOSITE,1,CMT,6/18/1997,1997,33.31,hectare*mm
century,1_3,COMPOSITE,1,CMT,6/18/1997,1997,42.9,hectare*mm
century,1_3,COMPOSITE,1,CMT,6/27/1997,1997,20.97,hectare*mm
century,1_3,COMPOSITE,1,CMT,6/27/1997,1997,21.77,hectare*mm
century,1_3,COMPOSITE,1,CMT,7/9/1997,1997,20.97,hectare*mm
century,1_3,COMPOSITE,1,CMT,7/9/1997,1997,31.73,hectare*mm
century,1_3,COMPOSITE,1,CMT,7/17/1997,1997,20.97,hectare*mm
century,1_3,COMPOSITE,1,CMT,7/17/1997,1997,36.14,hectare*mm
century,1_3,COMPOSITE,1,CMT,7/28/1997,1997,23.44,hectare*mm
century,1_4,COMPOSITE,1,CMT,4/22/1997,1997,38.24,hectare*mm
century,1_4,COMPOSITE,1,CMT,5/1/1997,1997,13.57,hectare*mm
century,1_4,COMPOSITE,1,CMT,5/1/1997,1997,21.61,hectare*mm
century,1_4,COMPOSITE,1,CMT,5/9/1997,1997,33.67,hectare*mm
century,1_4,COMPOSITE,1,CMT,5/10/1997,1997,35.78,hectare*mm
century,1_4,COMPOSITE,1,CMT,5/17/1997,1997,29.61,hectare*mm
century,1_4,COMPOSITE,1,CMT,5/17/1997,1997,29.14,hectare*mm
century,1_4,COMPOSITE,1,CMT,5/31/1997,1997,50.58,hectare*mm
century,1_4,COMPOSITE,1,CMT,5/31/1997,1997,37.51,hectare*mm
century,1_4,COMPOSITE,1,CMT,6/12/1997,1997,29.61,hectare*mm
century,1_4,COMPOSITE,1,CMT,6/12/1997,1997,33.67,hectare*mm
century,1_4,COMPOSITE,1,CMT,6/19/1997,1997,22.21,hectare*mm
century,1_4,COMPOSITE,1,CMT,6/19/1997,1997,18.98,hectare*mm
century,1_4,COMPOSITE,1,CMT,6/26/1997,1997,22.21,hectare*mm
century,1_4,COMPOSITE,1,CMT,6/26/1997,1997,21.41,hectare*mm
century,1_4,COMPOSITE,1,CMT,7/2/1997,1997,16.04,hectare*mm
century,1_4,COMPOSITE,1,CMT,7/2/1997,1997,17.64,hectare*mm
century,1_4,COMPOSITE,1,CMT,7/18/1997,1997,32.08,hectare*mm
century,1_4,COMPOSITE,1,CMT,7/18/1997,1997,36.18,hectare*mm
century,1_4,COMPOSITE,1,CMT,7/18/1997,1997,26.87,hectare*mm
century,1_5,COMPOSITE,1,CWT,4/22/1997,1997,65.39,hectare*mm
century,1_5,COMPOSITE,1,CWT,5/1/1997,1997,28.37,hectare*mm
century,1_5,COMPOSITE,1,CWT,5/1/1997,1997,21.61,hectare*mm
century,1_5,COMPOSITE,1,CWT,5/9/1997,1997,33.67,hectare*mm
century,1_5,COMPOSITE,1,CWT,5/10/1997,1997,14.8,hectare*mm
century,1_5,COMPOSITE,1,CWT,5/17/1997,1997,85.12,hectare*mm
century,1_5,COMPOSITE,1,CWT,5/17/1997,1997,29.14,hectare*mm
century,1_5,COMPOSITE,1,CWT,5/31/1997,1997,59.22,hectare*mm
century,1_5,COMPOSITE,1,CWT,5/31/1997,1997,37.51,hectare*mm
century,1_5,COMPOSITE,1,CWT,6/12/1997,1997,35.78,hectare*mm
century,1_5,COMPOSITE,1,CWT,6/12/1997,1997,33.67,hectare*mm
century,1_5,COMPOSITE,1,CWT,6/19/1997,1997,35.78,hectare*mm
century,1_5,COMPOSITE,1,CWT,6/19/1997,1997,18.98,hectare*mm
century,1_5,COMPOSITE,1,CWT,6/26/1997,1997,23.44,hectare*mm
century,1_5,COMPOSITE,1,CWT,6/26/1997,1997,21.41,hectare*mm
century,1_5,COMPOSITE,1,CWT,7/2/1997,1997,27.14,hectare*mm
century,1_5,COMPOSITE,1,CWT,7/2/1997,1997,17.64,hectare*mm
century,1_5,COMPOSITE,1,CWT,7/18/1997,1997,19.74,hectare*mm
century,1_5,COMPOSITE,1,CWT,7/18/1997,1997,36.18,hectare*mm
century,1_5,COMPOSITE,1,CWT,7/18/1997,1997,26.87,hectare*mm
century,2_2,COMPOSITE,1,TR,3/14/1997,1997,48.86,hectare*mm
century,2_2,COMPOSITE,1,TR,3/14/1997,1997,40.47,hectare*mm
century,2_2,COMPOSITE,1,TR,4/8/1997,1997,45.83,hectare*mm
century,2_2,COMPOSITE,1,TR,4/8/1997,1997,40.47,hectare*mm
century,2_2,COMPOSITE,1,TR,4/29/1997,1997,45.53,hectare*mm
century,2_3,COMPOSITE,1,OMT,4/30/1997,1997,51.81,hectare*mm
century,2_3,COMPOSITE,1,OMT,4/30/1997,1997,58.4,hectare*mm
century,2_3,COMPOSITE,1,OMT,5/16/1997,1997,40.71,hectare*mm
century,2_3,COMPOSITE,1,OMT,5/16/1997,1997,37.23,hectare*mm
century,2_3,COMPOSITE,1,OMT,6/5/1997,1997,30.84,hectare*mm
century,2_3,COMPOSITE,1,OMT,6/5/1997,1997,45.28,hectare*mm
century,2_3,COMPOSITE,1,OMT,6/18/1997,1997,39.48,hectare*mm
century,2_3,COMPOSITE,1,OMT,6/18/1997,1997,42.9,hectare*mm
century,2_3,COMPOSITE,1,OMT,6/30/1997,1997,41.95,hectare*mm
century,2_3,COMPOSITE,1,OMT,6/30/1997,1997,34.44,hectare*mm
century,2_3,COMPOSITE,1,OMT,7/9/1997,1997,25.91,hectare*mm
century,2_3,COMPOSITE,1,OMT,7/9/1997,1997,31.73,hectare*mm
century,2_3,COMPOSITE,1,OMT,7/17/1997,1997,33.31,hectare*mm
century,2_3,COMPOSITE,1,OMT,7/17/1997,1997,36.14,hectare*mm
century,2_3,COMPOSITE,1,OMT,7/28/1997,1997,34.54,hectare*mm
century,2_3,COMPOSITE,1,OMT,8/5/1997,1997,32.08,hectare*mm
century,2_3,COMPOSITE,1,OMT,8/18/1997,1997,22.21,hectare*mm
century,2_4,COMPOSITE,1,LMT,5/1/1997,1997,17.27,hectare*mm
century,2_4,COMPOSITE,1,LMT,5/1/1997,1997,21.61,hectare*mm
century,2_4,COMPOSITE,1,LMT,5/9/1997,1997,33.67,hectare*mm
century,2_4,COMPOSITE,1,LMT,5/10/1997,1997,29.61,hectare*mm
century,2_4,COMPOSITE,1,LMT,5/17/1997,1997,19.74,hectare*mm
century,2_4,COMPOSITE,1,LMT,5/17/1997,1997,29.14,hectare*mm
century,2_4,COMPOSITE,1,LMT,5/31/1997,1997,29.61,hectare*mm
century,2_4,COMPOSITE,1,LMT,5/31/1997,1997,37.51,hectare*mm
century,2_4,COMPOSITE,1,LMT,6/12/1997,1997,25.91,hectare*mm
century,2_4,COMPOSITE,1,LMT,6/12/1997,1997,33.67,hectare*mm
century,2_4,COMPOSITE,1,LMT,6/19/1997,1997,14.8,hectare*mm
century,2_4,COMPOSITE,1,LMT,6/19/1997,1997,18.98,hectare*mm
century,2_4,COMPOSITE,1,LMT,6/26/1997,1997,18.51,hectare*mm
century,2_4,COMPOSITE,1,LMT,6/26/1997,1997,21.41,hectare*mm
century,2_4,COMPOSITE,1,LMT,7/2/1997,1997,17.27,hectare*mm
century,2_4,COMPOSITE,1,LMT,7/2/1997,1997,17.64,hectare*mm
century,2_4,COMPOSITE,1,LMT,7/18/1997,1997,22.21,hectare*mm
century,2_4,COMPOSITE,1,LMT,7/18/1997,1997,36.18,hectare*mm
century,2_4,COMPOSITE,1,LMT,7/18/1997,1997,26.87,hectare*mm
century,2_5,COMPOSITE,1,CWT,3/13/1997,1997,44.41,hectare*mm
century,2_5,COMPOSITE,1,CWT,3/13/1997,1997,40.47,hectare*mm
century,2_5,COMPOSITE,1,CWT,4/8/1997,1997,34.54,hectare*mm
century,2_5,COMPOSITE,1,CWT,4/8/1997,1997,40.47,hectare*mm
century,2_5,COMPOSITE,1,CWT,4/29/1997,1997,59.22,hectare*mm
century,2_5,COMPOSITE,1,CWT,4/29/1997,1997,45.53,hectare*mm
century,3_5,COMPOSITE,1,IWC,3/14/1997,1997,29.61,hectare*mm
century,3_5,COMPOSITE,1,IWC,3/14/1997,1997,40.47,hectare*mm
century,3_5,COMPOSITE,1,IWC,4/8/1997,1997,30.84,hectare*mm
century,3_5,COMPOSITE,1,IWC,4/8/1997,1997,40.47,hectare*mm
century,3_5,COMPOSITE,1,IWC,4/29/1997,1997,33.31,hectare*mm
century,3_5,COMPOSITE,1,IWC,4/29/1997,1997,45.53,hectare*mm
century,3_6,COMPOSITE,1,UN,5/16/1997,1997,37.23,hectare*mm
century,3_6,COMPOSITE,1,UN,5/17/1997,1997,49.35,hectare*mm
century,3_6,COMPOSITE,1,UN,6/5/1997,1997,35.78,hectare*mm
century,3_6,COMPOSITE,1,UN,6/5/1997,1997,45.28,hectare*mm
century,3_6,COMPOSITE,1,UN,6/18/1997,1997,40.71,hectare*mm
century,3_6,COMPOSITE,1,UN,6/18/1997,1997,42.9,hectare*mm
century,3_6,COMPOSITE,1,UN,6/30/1997,1997,34.44,hectare*mm
century,3_6,COMPOSITE,1,UN,7/9/1997,1997,25.91,hectare*mm
century,3_6,COMPOSITE,1,UN,7/9/1997,1997,31.73,hectare*mm
century,3_6,COMPOSITE,1,UN,7/17/1997,1997,24.67,hectare*mm
century,3_6,COMPOSITE,1,UN,7/17/1997,1997,36.14,hectare*mm
century,3_6,COMPOSITE,1,UN,7/28/1997,1997,39.48,hectare*mm
century,3_6,COMPOSITE,1,UN,8/5/1997,1997,28.37,hectare*mm
century,3_6,COMPOSITE,1,UN,8/5/1997,1997,28.37,hectare*mm
century,3_6,COMPOSITE,1,UN,8/18/1997,1997,22.21,hectare*mm
century,4_2,COMPOSITE,1,IWF,3/15/1997,1997,43.18,hectare*mm
century,4_2,COMPOSITE,1,IWF,3/15/1997,1997,40.47,hectare*mm
century,4_2,COMPOSITE,1,IWF,4/8/1997,1997,38.24,hectare*mm
century,4_2,COMPOSITE,1,IWF,4/8/1997,1997,40.47,hectare*mm
century,4_2,COMPOSITE,1,IWF,4/29/1997,1997,45.65,hectare*mm
century,4_2,COMPOSITE,1,IWF,4/29/1997,1997,45.53,hectare*mm
century,4_3,COMPOSITE,2,CWT,4/22/1997,1997,24.67,hectare*mm
century,4_3,COMPOSITE,2,CWT,5/1/1997,1997,18.51,hectare*mm
century,4_3,COMPOSITE,2,CWT,5/1/1997,1997,21.61,hectare*mm
century,4_3,COMPOSITE,2,CWT,5/9/1997,1997,33.67,hectare*mm
century,4_3,COMPOSITE,2,CWT,5/10/1997,1997,27.14,hectare*mm
century,4_3,COMPOSITE,2,CWT,5/17/1997,1997,25.91,hectare*mm
century,4_3,COMPOSITE,2,CWT,5/17/1997,1997,29.14,hectare*mm
century,4_3,COMPOSITE,2,CWT,5/31/1997,1997,29.61,hectare*mm
century,4_3,COMPOSITE,2,CWT,5/31/1997,1997,37.51,hectare*mm
century,4_3,COMPOSITE,2,CWT,6/12/1997,1997,22.21,hectare*mm
century,4_3,COMPOSITE,2,CWT,6/12/1997,1997,33.67,hectare*mm
century,4_3,COMPOSITE,2,CWT,6/19/1997,1997,12.34,hectare*mm
century,4_3,COMPOSITE,2,CWT,6/19/1997,1997,18.98,hectare*mm
century,4_3,COMPOSITE,2,CWT,6/26/1997,1997,16.04,hectare*mm
century,4_3,COMPOSITE,2,CWT,6/26/1997,1997,21.41,hectare*mm
century,4_3,COMPOSITE,2,CWT,7/2/1997,1997,16.04,hectare*mm
century,4_3,COMPOSITE,2,CWT,7/2/1997,1997,17.64,hectare*mm
century,4_3,COMPOSITE,2,CWT,7/18/1997,1997,14.8,hectare*mm
century,4_3,COMPOSITE,2,CWT,7/18/1997,1997,36.18,hectare*mm
century,4_3,COMPOSITE,2,CWT,7/18/1997,1997,26.87,hectare*mm
century,4_4,COMPOSITE,2,LMT,4/22/1997,1997,20.97,hectare*mm
century,4_4,COMPOSITE,2,LMT,5/1/1997,1997,12.34,hectare*mm
century,4_4,COMPOSITE,2,LMT,5/1/1997,1997,21.61,hectare*mm
century,4_4,COMPOSITE,2,LMT,5/9/1997,1997,33.67,hectare*mm
century,4_4,COMPOSITE,2,LMT,5/10/1997,1997,14.8,hectare*mm
century,4_4,COMPOSITE,2,LMT,5/17/1997,1997,17.27,hectare*mm
century,4_4,COMPOSITE,2,LMT,5/17/1997,1997,29.14,hectare*mm
century,4_4,COMPOSITE,2,LMT,5/31/1997,1997,14.8,hectare*mm
century,4_4,COMPOSITE,2,LMT,5/31/1997,1997,37.51,hectare*mm
century,4_4,COMPOSITE,2,LMT,6/12/1997,1997,9.87,hectare*mm
century,4_4,COMPOSITE,2,LMT,6/12/1997,1997,33.67,hectare*mm
century,4_4,COMPOSITE,2,LMT,6/19/1997,1997,7.4,hectare*mm
century,4_4,COMPOSITE,2,LMT,6/19/1997,1997,18.98,hectare*mm
century,4_4,COMPOSITE,2,LMT,6/26/1997,1997,8.64,hectare*mm
century,4_4,COMPOSITE,2,LMT,6/26/1997,1997,21.41,hectare*mm
century,4_4,COMPOSITE,2,LMT,7/2/1997,1997,3.7,hectare*mm
century,4_4,COMPOSITE,2,LMT,7/2/1997,1997,17.64,hectare*mm
century,4_4,COMPOSITE,2,LMT,7/18/1997,1997,4.93,hectare*mm
century,4_4,COMPOSITE,2,LMT,7/18/1997,1997,36.18,hectare*mm
century,4_4,COMPOSITE,2,LMT,7/18/1997,1997,26.87,hectare*mm
century,4_5,COMPOSITE,2,CMT,3/27/1997,1997,27.14,hectare*mm
century,4_5,COMPOSITE,2,CMT,3/27/1997,1997,27.11,hectare*mm
century,4_5,COMPOSITE,2,CMT,4/12/1997,1997,19.74,hectare*mm
century,4_5,COMPOSITE,2,CMT,4/12/1997,1997,19.75,hectare*mm
century,4_5,COMPOSITE,2,CMT,5/3/1997,1997,23.44,hectare*mm
century,4_5,COMPOSITE,2,CMT,5/3/1997,1997,27.11,hectare*mm
century,4_5,COMPOSITE,2,CMT,5/16/1997,1997,25.91,hectare*mm
century,4_5,COMPOSITE,2,CMT,5/16/1997,1997,37.23,hectare*mm
century,4_5,COMPOSITE,2,CMT,6/2/1997,1997,30.84,hectare*mm
century,4_5,COMPOSITE,2,CMT,6/2/1997,1997,36.95,hectare*mm
century,4_5,COMPOSITE,2,CMT,6/18/1997,1997,29.61,hectare*mm
century,4_5,COMPOSITE,2,CMT,6/18/1997,1997,42.9,hectare*mm
century,4_5,COMPOSITE,2,CMT,6/27/1997,1997,25.91,hectare*mm
century,4_5,COMPOSITE,2,CMT,6/27/1997,1997,21.77,hectare*mm
century,4_5,COMPOSITE,2,CMT,7/9/1997,1997,28.37,hectare*mm
century,4_5,COMPOSITE,2,CMT,7/9/1997,1997,31.73,hectare*mm
century,4_5,COMPOSITE,2,CMT,7/17/1997,1997,28.37,hectare*mm
century,4_5,COMPOSITE,2,CMT,7/17/1997,1997,36.14,hectare*mm
century,4_5,COMPOSITE,2,CMT,7/28/1997,1997,48.11,hectare*mm
century,4_6,COMPOSITE,2,IWF,3/15/1997,1997,37.01,hectare*mm
century,4_6,COMPOSITE,2,IWF,3/15/1997,1997,40.47,hectare*mm
century,4_6,COMPOSITE,2,IWF,4/8/1997,1997,38.24,hectare*mm
century,4_6,COMPOSITE,2,IWF,4/8/1997,1997,40.47,hectare*mm
century,4_6,COMPOSITE,2,IWF,4/29/1997,1997,45.65,hectare*mm
century,4_6,COMPOSITE,2,IWF,4/29/1997,1997,45.53,hectare*mm
century,4_8,COMPOSITE,2,IWL,3/13/1997,1997,28.37,hectare*mm
century,4_8,COMPOSITE,2,IWL,3/13/1997,1997,40.47,hectare*mm
century,4_8,COMPOSITE,2,IWL,4/8/1997,1997,40.71,hectare*mm
century,4_8,COMPOSITE,2,IWL,4/8/1997,1997,40.47,hectare*mm
century,4_8,COMPOSITE,2,IWL,4/29/1997,1997,32.08,hectare*mm
century,4_8,COMPOSITE,2,IWL,4/29/1997,1997,45.53,hectare*mm
century,5_2,COMPOSITE,1,IWL,3/13/1997,1997,34.54,hectare*mm
century,5_2,COMPOSITE,1,IWL,3/13/1997,1997,40.47,hectare*mm
century,5_2,COMPOSITE,1,IWL,4/8/1997,1997,39.48,hectare*mm
century,5_2,COMPOSITE,1,IWL,4/8/1997,1997,40.47,hectare*mm
century,5_2,COMPOSITE,1,IWL,4/29/1997,1997,39.48,hectare*mm
century,5_2,COMPOSITE,1,IWL,4/29/1997,1997,45.53,hectare*mm
century,5_3,COMPOSITE,2,CWT,3/13/1997,1997,40.71,hectare*mm
century,5_3,COMPOSITE,2,CWT,3/13/1997,1997,40.47,hectare*mm
century,5_3,COMPOSITE,2,CWT,4/8/1997,1997,34.56,hectare*mm
century,5_3,COMPOSITE,2,CWT,4/8/1997,1997,40.47,hectare*mm
century,5_3,COMPOSITE,2,CWT,4/29/1997,1997,46.88,hectare*mm
century,5_3,COMPOSITE,2,CWT,4/29/1997,1997,45.53,hectare*mm
century,5_4,COMPOSITE,2,UN,4/22/1997,1997,24.67,hectare*mm
century,5_4,COMPOSITE,2,UN,5/1/1997,1997,14.8,hectare*mm
century,5_4,COMPOSITE,2,UN,5/1/1997,1997,21.61,hectare*mm
century,5_4,COMPOSITE,2,UN,5/9/1997,1997,33.67,hectare*mm
century,5_4,COMPOSITE,2,UN,5/10/1997,1997,48.11,hectare*mm
century,5_4,COMPOSITE,2,UN,5/17/1997,1997,30.84,hectare*mm
century,5_4,COMPOSITE,2,UN,5/17/1997,1997,29.14,hectare*mm
century,5_4,COMPOSITE,2,UN,5/31/1997,1997,34.54,hectare*mm
century,5_4,COMPOSITE,2,UN,5/31/1997,1997,37.51,hectare*mm
century,5_4,COMPOSITE,2,UN,6/12/1997,1997,29.61,hectare*mm
century,5_4,COMPOSITE,2,UN,6/12/1997,1997,33.67,hectare*mm
century,5_4,COMPOSITE,2,UN,6/19/1997,1997,14.8,hectare*mm
century,5_4,COMPOSITE,2,UN,6/19/1997,1997,18.98,hectare*mm
century,5_4,COMPOSITE,2,UN,6/26/1997,1997,23.44,hectare*mm
century,5_4,COMPOSITE,2,UN,6/26/1997,1997,21.41,hectare*mm
century,5_4,COMPOSITE,2,UN,7/2/1997,1997,12.34,hectare*mm
century,5_4,COMPOSITE,2,UN,7/2/1997,1997,17.64,hectare*mm
century,5_4,COMPOSITE,2,UN,7/18/1997,1997,25.91,hectare*mm
century,5_4,COMPOSITE,2,UN,7/18/1997,1997,36.18,hectare*mm
century,5_4,COMPOSITE,2,UN,7/18/1997,1997,26.87,hectare*mm
century,5_5,COMPOSITE,2,CMT,4/22/1997,1997,23.44,hectare*mm
century,5_5,COMPOSITE,2,CMT,5/1/1997,1997,13.57,hectare*mm
century,5_5,COMPOSITE,2,CMT,5/1/1997,1997,21.61,hectare*mm
century,5_5,COMPOSITE,2,CMT,5/9/1997,1997,33.67,hectare*mm
century,5_5,COMPOSITE,2,CMT,5/10/1997,1997,33.31,hectare*mm
century,5_5,COMPOSITE,2,CMT,5/17/1997,1997,18.51,hectare*mm
century,5_5,COMPOSITE,2,CMT,5/17/1997,1997,29.14,hectare*mm
century,5_5,COMPOSITE,2,CMT,5/31/1997,1997,34.54,hectare*mm
century,5_5,COMPOSITE,2,CMT,5/31/1997,1997,37.51,hectare*mm
century,5_5,COMPOSITE,2,CMT,6/12/1997,1997,29.61,hectare*mm
century,5_5,COMPOSITE,2,CMT,6/12/1997,1997,33.67,hectare*mm
century,5_5,COMPOSITE,2,CMT,6/19/1997,1997,17.27,hectare*mm
century,5_5,COMPOSITE,2,CMT,6/19/1997,1997,18.98,hectare*mm
century,5_5,COMPOSITE,2,CMT,6/26/1997,1997,18.51,hectare*mm
century,5_5,COMPOSITE,2,CMT,6/26/1997,1997,21.41,hectare*mm
century,5_5,COMPOSITE,2,CMT,7/2/1997,1997,12.34,hectare*mm
century,5_5,COMPOSITE,2,CMT,7/2/1997,1997,17.64,hectare*mm
century,5_5,COMPOSITE,2,CMT,7/18/1997,1997,28.37,hectare*mm
century,5_5,COMPOSITE,2,CMT,7/18/1997,1997,36.18,hectare*mm
century,5_5,COMPOSITE,2,CMT,7/18/1997,1997,26.87,hectare*mm
century,5_6,COMPOSITE,2,IWC,3/14/1997,1997,29.61,hectare*mm
century,5_6,COMPOSITE,2,IWC,3/14/1997,1997,40.47,hectare*mm
century,5_6,COMPOSITE,2,IWC,4/8/1997,1997,35.78,hectare*mm
century,5_6,COMPOSITE,2,IWC,4/8/1997,1997,40.47,hectare*mm
century,5_6,COMPOSITE,2,IWC,4/29/1997,1997,40.71,hectare*mm
century,5_6,COMPOSITE,2,IWC,4/29/1997,1997,45.53,hectare*mm
century,5_7,COMPOSITE,3,TR,3/14/1997,1997,57.58,hectare*mm
century,5_7,COMPOSITE,3,TR,3/14/1997,1997,40.47,hectare*mm
century,5_7,COMPOSITE,3,TR,4/8/1997,1997,46.21,hectare*mm
century,5_7,COMPOSITE,3,TR,4/8/1997,1997,40.47,hectare*mm
century,5_7,COMPOSITE,3,TR,4/29/1997,1997,45.53,hectare*mm
century,6_3,COMPOSITE,2,LMT,5/7/1997,1997,61.68,hectare*mm
century,6_3,COMPOSITE,2,LMT,5/7/1997,1997,64.75,hectare*mm
century,6_3,COMPOSITE,2,LMT,5/14/1997,1997,45.65,hectare*mm
century,6_3,COMPOSITE,2,LMT,5/14/1997,1997,47.71,hectare*mm
century,6_3,COMPOSITE,2,LMT,6/5/1997,1997,48.11,hectare*mm
century,6_3,COMPOSITE,2,LMT,6/5/1997,1997,45.28,hectare*mm
century,6_3,COMPOSITE,2,LMT,6/18/1997,1997,60.45,hectare*mm
century,6_3,COMPOSITE,2,LMT,6/18/1997,1997,42.9,hectare*mm
century,6_3,COMPOSITE,2,LMT,6/30/1997,1997,46.88,hectare*mm
century,6_3,COMPOSITE,2,LMT,6/30/1997,1997,34.44,hectare*mm
century,6_3,COMPOSITE,2,LMT,7/9/1997,1997,37.01,hectare*mm
century,6_3,COMPOSITE,2,LMT,7/9/1997,1997,31.73,hectare*mm
century,6_3,COMPOSITE,2,LMT,7/17/1997,1997,50.58,hectare*mm
century,6_3,COMPOSITE,2,LMT,7/17/1997,1997,36.14,hectare*mm
century,6_3,COMPOSITE,2,LMT,7/28/1997,1997,54.28,hectare*mm
century,6_3,COMPOSITE,2,LMT,8/5/1997,1997,8.64,hectare*mm
century,6_3,COMPOSITE,2,LMT,8/18/1997,1997,23.44,hectare*mm
century,6_4,COMPOSITE,2,OMT,4/30/1997,1997,53.05,hectare*mm
century,6_4,COMPOSITE,2,OMT,4/30/1997,1997,58.4,hectare*mm
century,6_4,COMPOSITE,2,OMT,5/16/1997,1997,44.41,hectare*mm
century,6_4,COMPOSITE,2,OMT,5/16/1997,1997,37.23,hectare*mm
century,6_4,COMPOSITE,2,OMT,6/5/1997,1997,44.41,hectare*mm
century,6_4,COMPOSITE,2,OMT,6/5/1997,1997,45.28,hectare*mm
century,6_4,COMPOSITE,2,OMT,6/18/1997,1997,46.88,hectare*mm
century,6_4,COMPOSITE,2,OMT,6/18/1997,1997,42.9,hectare*mm
century,6_4,COMPOSITE,2,OMT,6/30/1997,1997,34.54,hectare*mm
century,6_4,COMPOSITE,2,OMT,6/30/1997,1997,34.44,hectare*mm
century,6_4,COMPOSITE,2,OMT,7/9/1997,1997,29.61,hectare*mm
century,6_4,COMPOSITE,2,OMT,7/9/1997,1997,31.73,hectare*mm
century,6_4,COMPOSITE,2,OMT,7/17/1997,1997,49.35,hectare*mm
century,6_4,COMPOSITE,2,OMT,7/17/1997,1997,36.14,hectare*mm
century,6_4,COMPOSITE,2,OMT,7/28/1997,1997,33.31,hectare*mm
century,6_4,COMPOSITE,2,OMT,8/5/1997,1997,17.27,hectare*mm
century,6_4,COMPOSITE,2,OMT,8/18/1997,1997,11.1,hectare*mm
century,6_5,COMPOSITE,2,OMT,4/22/1997,1997,94.99,hectare*mm
century,6_5,COMPOSITE,2,OMT,4/25/1997,1997,40.71,hectare*mm
century,6_5,COMPOSITE,2,OMT,4/25/1997,1997,32.09,hectare*mm
century,6_5,COMPOSITE,2,OMT,5/1/1997,1997,50.58,hectare*mm
century,6_5,COMPOSITE,2,OMT,5/1/1997,1997,21.61,hectare*mm
century,6_5,COMPOSITE,2,OMT,5/12/1997,1997,111.03,hectare*mm
century,6_5,COMPOSITE,2,OMT,5/12/1997,1997,105.7,hectare*mm
century,6_5,COMPOSITE,2,OMT,5/29/1997,1997,61.68,hectare*mm
century,6_5,COMPOSITE,2,OMT,5/29/1997,1997,61.67,hectare*mm
century,6_5,COMPOSITE,2,OMT,6/12/1997,1997,64.15,hectare*mm
century,6_5,COMPOSITE,2,OMT,6/12/1997,1997,33.67,hectare*mm
century,6_5,COMPOSITE,2,OMT,6/19/1997,1997,29.61,hectare*mm
century,6_5,COMPOSITE,2,OMT,6/19/1997,1997,18.98,hectare*mm
century,6_5,COMPOSITE,2,OMT,6/26/1997,1997,37.01,hectare*mm
