experiment_name,plot_name,plot_side,block,year,system_code,crop,irrigation_type
century,7_8,COMPOSITE,3,2014,CMT,maize,flood_irrigation
century,7_9,COMPOSITE,3,2014,CWT,wheat,sprinkler_irrigation
century,1_1,COMPOSITE,1,1994,LMT,solanum_lycopersicum,flood_irrigation
century,1_2,COMPOSITE,1,1994,OMT,maize,flood_irrigation
century,1_3,COMPOSITE,1,1994,CMT,solanum_lycopersicum,flood_irrigation
century,1_4,COMPOSITE,1,1994,CMT,maize,flood_irrigation
century,1_5,COMPOSITE,1,1994,CWT,wheat,flood_irrigation
century,1_6,COMPOSITE,1,1994,RWL,wheat,none
century,1_7,COMPOSITE,1,1994,RWC,wheat,none
century,1_8,COMPOSITE,1,1994,RWC,fallow,none
century,1_9,COMPOSITE,1,1994,RWF,wheat,none
century,2_2,COMPOSITE,1,1994,TR,,flood_irrigation
century,2_3,COMPOSITE,1,1994,OMT,solanum_lycopersicum,flood_irrigation
century,2_4,COMPOSITE,1,1994,LMT,maize,flood_irrigation
century,2_5,COMPOSITE,1,1994,CWT,solanum_lycopersicum,flood_irrigation
century,2_6,COMPOSITE,2,1994,IWF,wheat,sprinkler_irrigation
century,2_7,COMPOSITE,2,1994,IWC,wheat,sprinkler_irrigation
century,2_8,COMPOSITE,1,1994,RWL,wcc/fallow,none
century,2_9,COMPOSITE,1,1994,RWF,fallow,none
century,3_4,COMPOSITE,1,1994,IWF,wheat,sprinkler_irrigation
century,3_5,COMPOSITE,1,1994,IWC,fallow,none
century,3_6,COMPOSITE,1,1994,UN,,none
century,3_7,COMPOSITE,3,1994,RWL,wcc/fallow,none
century,3_8,COMPOSITE,3,1994,RWL,wheat,none
century,3_9,COMPOSITE,3,1994,RWC,fallow,none
century,4_2,COMPOSITE,1,1994,IWF,fallow,none
century,4_3,COMPOSITE,2,1994,CWT,wheat,flood_irrigation
century,4_4,COMPOSITE,2,1994,LMT,maize,flood_irrigation
century,4_5,COMPOSITE,2,1994,CMT,solanum_lycopersicum,flood_irrigation
century,4_6,COMPOSITE,2,1994,IWF,fallow,none
century,4_7,COMPOSITE,2,1994,IWL,wheat,sprinkler_irrigation
century,4_8,COMPOSITE,2,1994,IWL,wcc/fallow,sprinkler_irrigation
century,4_9,COMPOSITE,3,1994,RWC,wheat,none
century,5_1,COMPOSITE,1,1994,IWL,wheat,sprinkler_irrigation
century,5_2,COMPOSITE,1,1994,IWL,wcc/fallow,sprinkler_irrigation
century,5_3,COMPOSITE,2,1994,CWT,solanum_lycopersicum,flood_irrigation
century,5_4,COMPOSITE,2,1994,UN,maize,none
century,5_5,COMPOSITE,2,1994,CMT,maize,flood_irrigation
century,5_6,COMPOSITE,2,1994,IWC,fallow,none
century,5_7,COMPOSITE,3,1994,TR,,flood_irrigation
century,5_8,COMPOSITE,3,1994,RWF,fallow,none
century,5_9,COMPOSITE,3,1994,RWF,wheat,none
century,6_1,COMPOSITE,1,1994,IWC,wheat,sprinkler_irrigation
century,6_2,COMPOSITE,2,1994,RWC,fallow,none
century,6_3,COMPOSITE,2,1994,LMT,solanum_lycopersicum,flood_irrigation
century,6_4,COMPOSITE,2,1994,OMT,maize,flood_irrigation
century,6_5,COMPOSITE,2,1994,OMT,solanum_lycopersicum,flood_irrigation
century,6_6,COMPOSITE,3,1994,CWT,solanum_lycopersicum,flood_irrigation
century,6_7,COMPOSITE,3,1994,LMT,solanum_lycopersicum,flood_irrigation
century,6_8,COMPOSITE,3,1994,OMT,solanum_lycopersicum,flood_irrigation
century,6_9,COMPOSITE,3,1994,LMT,maize,flood_irrigation
century,7_1,COMPOSITE,2,1994,UN,,none
century,7_2,COMPOSITE,2,1994,RWF,fallow,none
century,7_3,COMPOSITE,2,1994,RWL,wheat,none
century,7_4,COMPOSITE,2,1994,TR,,flood_irrigation
century,7_5,COMPOSITE,3,1994,IWL,fallow,sprinkler_irrigation
century,7_6,COMPOSITE,3,1994,IWL,wheat,sprinkler_irrigation
century,7_7,COMPOSITE,3,1994,IWC,fallow,sprinkler_irrigation
century,7_8,COMPOSITE,3,1994,CMT,maize,flood_irrigation
century,7_9,COMPOSITE,3,1994,CWT,wheat,flood_irrigation
century,8_1,COMPOSITE,2,1994,RWL,wcc/fallow,none
century,8_2,COMPOSITE,2,1994,RWF,wheat,none
century,8_3,COMPOSITE,2,1994,RWC,wheat,none
century,8_4,COMPOSITE,3,1994,IWF,wheat,sprinkler_irrigation
century,8_5,COMPOSITE,3,1994,IWF,fallow,sprinkler_irrigation
century,8_6,COMPOSITE,3,1994,UN,,none
century,8_7,COMPOSITE,3,1994,IWC,wheat,sprinkler_irrigation
century,8_8,COMPOSITE,3,1994,OMT,maize,flood_irrigation
century,8_9,COMPOSITE,3,1994,CMT,solanum_lycopersicum,flood_irrigation
century,1_1,COMPOSITE,1,1995,LMT,maize,flood_irrigation
century,1_2,COMPOSITE,1,1995,OMT,solanum_lycopersicum,flood_irrigation
century,1_3,COMPOSITE,1,1995,CMT,maize,flood_irrigation
century,1_4,COMPOSITE,1,1995,CMT,solanum_lycopersicum,flood_irrigation
century,1_5,COMPOSITE,1,1995,CWT,solanum_lycopersicum,flood_irrigation
century,1_6,COMPOSITE,1,1995,RWL,wcc/fallow,none
century,1_7,COMPOSITE,1,1995,RWC,fallow,none
century,1_8,COMPOSITE,1,1995,RWC,wheat,none
century,1_9,COMPOSITE,1,1995,RWF,fallow,none
century,2_2,COMPOSITE,1,1995,TR,,flood_irrigation
century,2_3,COMPOSITE,1,1995,OMT,maize,flood_irrigation
century,2_4,COMPOSITE,1,1995,LMT,solanum_lycopersicum,flood_irrigation
century,2_5,COMPOSITE,1,1995,CWT,wheat,flood_irrigation
century,2_6,COMPOSITE,2,1995,IWF,fallow,sprinkler_irrigation
century,2_7,COMPOSITE,2,1995,IWC,fallow,sprinkler_irrigation
century,2_8,COMPOSITE,1,1995,RWL,wheat,none
century,2_9,COMPOSITE,1,1995,RWF,wheat,none
century,3_4,COMPOSITE,1,1995,IWF,fallow,sprinkler_irrigation
century,3_5,COMPOSITE,1,1995,IWC,wheat,sprinkler_irrigation
century,3_6,COMPOSITE,1,1995,UN,,none
century,3_7,COMPOSITE,3,1995,RWL,wheat,none
century,3_8,COMPOSITE,3,1995,RWL,wcc/fallow,none
century,3_9,COMPOSITE,3,1995,RWC,wheat,none
century,4_2,COMPOSITE,1,1995,IWF,wheat,sprinkler_irrigation
century,4_3,COMPOSITE,2,1995,CWT,solanum_lycopersicum,flood_irrigation
century,4_4,COMPOSITE,2,1995,LMT,solanum_lycopersicum,flood_irrigation
century,4_5,COMPOSITE,2,1995,CMT,maize,flood_irrigation
century,4_6,COMPOSITE,2,1995,IWF,wheat,sprinkler_irrigation
century,4_7,COMPOSITE,2,1995,IWL,fallow,sprinkler_irrigation
century,4_8,COMPOSITE,2,1995,IWL,wheat,sprinkler_irrigation
century,4_9,COMPOSITE,3,1995,RWC,fallow,none
century,5_1,COMPOSITE,1,1995,IWL,fallow,sprinkler_irrigation
century,5_2,COMPOSITE,1,1995,IWL,wheat,sprinkler_irrigation
century,5_3,COMPOSITE,2,1995,CWT,wheat,flood_irrigation
century,5_4,COMPOSITE,2,1995,UN,,none
century,5_5,COMPOSITE,2,1995,CMT,solanum_lycopersicum,flood_irrigation
century,5_6,COMPOSITE,2,1995,IWC,wheat,sprinkler_irrigation
century,5_7,COMPOSITE,3,1995,TR,,flood_irrigation
century,5_8,COMPOSITE,3,1995,RWF,wheat,none
century,5_9,COMPOSITE,3,1995,RWF,fallow,none
century,6_1,COMPOSITE,1,1995,IWC,fallow,sprinkler_irrigation
century,6_2,COMPOSITE,2,1995,RWC,wheat,none
century,6_3,COMPOSITE,2,1995,LMT,maize,flood_irrigation
century,6_4,COMPOSITE,2,1995,OMT,maize,flood_irrigation
century,6_5,COMPOSITE,2,1995,OMT,solanum_lycopersicum,flood_irrigation
century,6_6,COMPOSITE,3,1995,CWT,wheat,flood_irrigation
century,6_7,COMPOSITE,3,1995,LMT,maize,flood_irrigation
century,6_8,COMPOSITE,3,1995,OMT,maize,flood_irrigation
century,6_9,COMPOSITE,3,1995,LMT,solanum_lycopersicum,flood_irrigation
century,7_1,COMPOSITE,2,1995,UN,,none
century,7_2,COMPOSITE,2,1995,RWF,wheat,none
century,7_3,COMPOSITE,2,1995,RWL,wcc/fallow,none
century,7_4,COMPOSITE,2,1995,TR,,flood_irrigation
century,7_5,COMPOSITE,3,1995,IWL,wheat,sprinkler_irrigation
century,7_6,COMPOSITE,3,1995,IWL,fallow,sprinkler_irrigation
century,7_7,COMPOSITE,3,1995,IWC,wheat,sprinkler_irrigation
century,7_8,COMPOSITE,3,1995,CMT,solanum_lycopersicum,flood_irrigation
century,7_9,COMPOSITE,3,1995,CWT,solanum_lycopersicum,flood_irrigation
century,8_1,COMPOSITE,2,1995,RWL,wheat,none
century,8_2,COMPOSITE,2,1995,RWF,fallow,none
century,8_3,COMPOSITE,2,1995,RWC,fallow,none
century,8_4,COMPOSITE,3,1995,IWF,fallow,sprinkler_irrigation
century,8_5,COMPOSITE,3,1995,IWF,wheat,sprinkler_irrigation
century,8_6,COMPOSITE,3,1995,UN,,none
century,8_7,COMPOSITE,3,1995,IWC,fallow,sprinkler_irrigation
century,8_8,COMPOSITE,3,1995,OMT,solanum_lycopersicum,flood_irrigation
century,8_9,COMPOSITE,3,1995,CMT,maize,flood_irrigation
century,1_1,COMPOSITE,1,1996,LMT,solanum_lycopersicum,flood_irrigation
century,1_2,COMPOSITE,1,1996,OMT,maize,flood_irrigation
century,1_3,COMPOSITE,1,1996,CMT,solanum_lycopersicum,flood_irrigation
century,1_4,COMPOSITE,1,1996,CMT,maize,flood_irrigation
century,1_5,COMPOSITE,1,1996,CWT,wheat,flood_irrigation
century,1_6,COMPOSITE,1,1996,RWL,wheat,none
century,1_7,COMPOSITE,1,1996,RWC,wheat,none
century,1_8,COMPOSITE,1,1996,RWC,fallow,none
century,1_9,COMPOSITE,1,1996,RWF,wheat,none
century,2_2,COMPOSITE,1,1996,TR,,flood_irrigation
century,2_3,COMPOSITE,1,1996,OMT,solanum_lycopersicum,flood_irrigation
century,2_4,COMPOSITE,1,1996,LMT,maize,flood_irrigation
century,2_5,COMPOSITE,1,1996,CWT,solanum_lycopersicum,flood_irrigation
century,2_6,COMPOSITE,2,1996,IWF,wheat,sprinkler_irrigation
century,2_7,COMPOSITE,2,1996,IWC,wheat,sprinkler_irrigation
century,2_8,COMPOSITE,1,1996,RWL,wcc/fallow,none
century,2_9,COMPOSITE,1,1996,RWF,fallow,none
century,3_4,COMPOSITE,1,1996,IWF,wheat,sprinkler_irrigation
century,3_5,COMPOSITE,1,1996,IWC,fallow,sprinkler_irrigation
century,3_6,COMPOSITE,1,1996,UN,,none
century,3_7,COMPOSITE,3,1996,RWL,wcc/fallow,none
century,3_8,COMPOSITE,3,1996,RWL,wheat,none
century,3_9,COMPOSITE,3,1996,RWC,fallow,none
century,4_2,COMPOSITE,1,1996,IWF,fallow,sprinkler_irrigation
century,4_3,COMPOSITE,2,1996,CWT,wheat,flood_irrigation
century,4_4,COMPOSITE,2,1996,LMT,maize,flood_irrigation
century,4_5,COMPOSITE,2,1996,CMT,solanum_lycopersicum,flood_irrigation
century,4_6,COMPOSITE,2,1996,IWF,fallow,sprinkler_irrigation
century,4_7,COMPOSITE,2,1996,IWL,wheat,sprinkler_irrigation
century,4_8,COMPOSITE,2,1996,IWL,wcc/fallow,sprinkler_irrigation
century,4_9,COMPOSITE,3,1996,RWC,wheat,none
century,5_1,COMPOSITE,1,1996,IWL,wheat,sprinkler_irrigation
century,5_2,COMPOSITE,1,1996,IWL,wcc/fallow,sprinkler_irrigation
century,5_3,COMPOSITE,2,1996,CWT,solanum_lycopersicum,flood_irrigation
century,5_4,COMPOSITE,2,1996,UN,,none
century,5_5,COMPOSITE,2,1996,CMT,maize,flood_irrigation
century,5_6,COMPOSITE,2,1996,IWC,fallow,sprinkler_irrigation
century,5_7,COMPOSITE,3,1996,TR,,flood_irrigation
century,5_8,COMPOSITE,3,1996,RWF,fallow,none
century,5_9,COMPOSITE,3,1996,RWF,wheat,none
century,6_1,COMPOSITE,1,1996,IWC,wheat,sprinkler_irrigation
century,6_2,COMPOSITE,2,1996,RWC,fallow,none
century,6_3,COMPOSITE,2,1996,LMT,solanum_lycopersicum,flood_irrigation
century,6_4,COMPOSITE,2,1996,OMT,maize,flood_irrigation
century,6_5,COMPOSITE,2,1996,OMT,solanum_lycopersicum,flood_irrigation
century,6_6,COMPOSITE,3,1996,CWT,solanum_lycopersicum,flood_irrigation
century,6_7,COMPOSITE,3,1996,LMT,solanum_lycopersicum,flood_irrigation
century,6_8,COMPOSITE,3,1996,OMT,solanum_lycopersicum,flood_irrigation
century,6_9,COMPOSITE,3,1996,LMT,maize,flood_irrigation
century,7_1,COMPOSITE,2,1996,UN,,none
century,7_2,COMPOSITE,2,1996,RWF,fallow,none
century,7_3,COMPOSITE,2,1996,RWL,wheat,none
century,7_4,COMPOSITE,2,1996,TR,,flood_irrigation
century,7_5,COMPOSITE,3,1996,IWL,fallow,sprinkler_irrigation
century,7_6,COMPOSITE,3,1996,IWL,wheat,sprinkler_irrigation
century,7_7,COMPOSITE,3,1996,IWC,fallow,sprinkler_irrigation
century,7_8,COMPOSITE,3,1996,CMT,maize,flood_irrigation
century,7_8,COMPOSITE,3,1996,CMT,maize,flood_irrigation
century,7_8,COMPOSITE,3,1996,CMT,maize,flood_irrigation
century,7_9,COMPOSITE,3,1996,CWT,wheat,flood_irrigation
century,8_1,COMPOSITE,2,1996,RWL,wcc/fallow,none
century,8_2,COMPOSITE,2,1996,RWF,wheat,none
century,8_3,COMPOSITE,2,1996,RWC,wheat,none
century,8_4,COMPOSITE,3,1996,IWF,wheat,sprinkler_irrigation
century,8_5,COMPOSITE,3,1996,IWF,fallow,sprinkler_irrigation
century,8_6,COMPOSITE,3,1996,UN,,none
century,8_7,COMPOSITE,3,1996,IWC,wheat,sprinkler_irrigation
century,8_8,COMPOSITE,3,1996,OMT,maize,flood_irrigation
century,8_9,COMPOSITE,3,1996,CMT,solanum_lycopersicum,flood_irrigation
century,1_1,COMPOSITE,1,1997,LMT,maize,flood_irrigation
century,1_2,COMPOSITE,1,1997,OMT,solanum_lycopersicum,flood_irrigation
century,1_3,COMPOSITE,1,1997,CMT,maize,flood_irrigation
century,1_4,COMPOSITE,1,1997,CMT,solanum_lycopersicum,flood_irrigation
century,1_5,COMPOSITE,1,1997,CWT,solanum_lycopersicum,flood_irrigation
century,1_6,COMPOSITE,1,1997,RWL,wcc/fallow,none
century,1_7,COMPOSITE,1,1997,RWC,fallow,none
century,1_8,COMPOSITE,1,1997,RWC,wheat,none
century,1_9,COMPOSITE,1,1997,RWF,fallow,none
century,2_2,COMPOSITE,1,1997,TR,,flood_irrigation
century,2_3,COMPOSITE,1,1997,OMT,maize,flood_irrigation
century,2_4,COMPOSITE,1,1997,LMT,solanum_lycopersicum,flood_irrigation
century,2_5,COMPOSITE,1,1997,CWT,wheat,flood_irrigation
century,2_6,COMPOSITE,2,1997,IWF,fallow,sprinkler_irrigation
century,2_7,COMPOSITE,2,1997,IWC,fallow,sprinkler_irrigation
century,2_8,COMPOSITE,1,1997,RWL,wheat,none
century,2_9,COMPOSITE,1,1997,RWF,wheat,none
century,3_4,COMPOSITE,1,1997,IWF,fallow,sprinkler_irrigation
century,3_5,COMPOSITE,1,1997,IWC,wheat,sprinkler_irrigation
century,3_6,COMPOSITE,1,1997,UN,,none
century,3_7,COMPOSITE,3,1997,RWL,wheat,none
century,3_8,COMPOSITE,3,1997,RWL,wcc/fallow,none
century,3_9,COMPOSITE,3,1997,RWC,wheat,none
century,4_2,COMPOSITE,1,1997,IWF,wheat,sprinkler_irrigation
century,4_3,COMPOSITE,2,1997,CWT,solanum_lycopersicum,flood_irrigation
century,4_4,COMPOSITE,2,1997,LMT,solanum_lycopersicum,flood_irrigation
century,4_5,COMPOSITE,2,1997,CMT,maize,flood_irrigation
century,4_6,COMPOSITE,2,1997,IWF,wheat,sprinkler_irrigation
century,4_7,COMPOSITE,2,1997,IWL,fallow,sprinkler_irrigation
century,4_8,COMPOSITE,2,1997,IWL,wheat,sprinkler_irrigation
century,4_9,COMPOSITE,3,1997,RWC,fallow,none
century,5_1,COMPOSITE,1,1997,IWL,fallow,sprinkler_irrigation
century,5_2,COMPOSITE,1,1997,IWL,wheat,sprinkler_irrigation
century,5_3,COMPOSITE,2,1997,CWT,wheat,flood_irrigation
century,5_4,COMPOSITE,2,1997,UN,,none
century,5_5,COMPOSITE,2,1997,CMT,solanum_lycopersicum,flood_irrigation
century,5_6,COMPOSITE,2,1997,IWC,wheat,sprinkler_irrigation
century,5_7,COMPOSITE,3,1997,TR,,flood_irrigation
century,5_8,COMPOSITE,3,1997,RWF,wheat,none
century,5_9,COMPOSITE,3,1997,RWF,fallow,none
century,6_1,COMPOSITE,1,1997,IWC,fallow,sprinkler_irrigation
century,6_2,COMPOSITE,2,1997,RWC,wheat,none
century,6_3,COMPOSITE,2,1997,LMT,maize,flood_irrigation
century,6_4,COMPOSITE,2,1997,OMT,maize,flood_irrigation
century,6_5,COMPOSITE,2,1997,OMT,solanum_lycopersicum,flood_irrigation
century,6_6,COMPOSITE,3,1997,CWT,wheat,flood_irrigation
century,6_7,COMPOSITE,3,1997,LMT,maize,flood_irrigation
century,6_8,COMPOSITE,3,1997,OMT,maize,flood_irrigation
century,6_9,COMPOSITE,3,1997,LMT,solanum_lycopersicum,flood_irrigation
century,7_1,COMPOSITE,2,1997,UN,,none
century,7_2,COMPOSITE,2,1997,RWF,wheat,none
century,7_3,COMPOSITE,2,1997,RWL,wcc/fallow,none
century,7_4,COMPOSITE,2,1997,TR,,flood_irrigation
century,7_5,COMPOSITE,3,1997,IWL,wheat,sprinkler_irrigation
century,7_6,COMPOSITE,3,1997,IWL,fallow,sprinkler_irrigation
century,7_7,COMPOSITE,3,1997,IWC,wheat,sprinkler_irrigation
century,7_8,COMPOSITE,3,1997,CMT,solanum_lycopersicum,flood_irrigation
century,7_9,COMPOSITE,3,1997,CWT,solanum_lycopersicum,flood_irrigation
century,8_1,COMPOSITE,2,1997,RWL,wheat,none
century,8_2,COMPOSITE,2,1997,RWF,fallow,none
century,8_3,COMPOSITE,2,1997,RWC,fallow,none
century,8_4,COMPOSITE,3,1997,IWF,fallow,sprinkler_irrigation
century,8_5,COMPOSITE,3,1997,IWF,wheat,sprinkler_irrigation
century,8_6,COMPOSITE,3,1997,UN,,none
century,8_7,COMPOSITE,3,1997,IWC,fallow,sprinkler_irrigation
century,8_8,COMPOSITE,3,1997,OMT,solanum_lycopersicum,flood_irrigation
century,8_9,COMPOSITE,3,1997,CMT,maize,flood_irrigation
century,1_1,COMPOSITE,1,1998,LMT,solanum_lycopersicum,flood_irrigation
century,1_2,COMPOSITE,1,1998,OMT,maize,flood_irrigation
century,1_3,COMPOSITE,1,1998,CMT,solanum_lycopersicum,flood_irrigation
century,1_4,COMPOSITE,1,1998,CMT,maize,flood_irrigation
century,1_5,COMPOSITE,1,1998,CWT,wheat,flood_irrigation
century,1_6,COMPOSITE,1,1998,RWL,wheat,none
century,1_7,COMPOSITE,1,1998,RWC,wheat,none
century,1_8,COMPOSITE,1,1998,RWC,fallow,none
century,1_9,COMPOSITE,1,1998,RWF,wheat,none
century,2_2,COMPOSITE,1,1998,TR,,flood_irrigation
century,2_3,COMPOSITE,1,1998,OMT,solanum_lycopersicum,flood_irrigation
century,2_4,COMPOSITE,1,1998,LMT,maize,flood_irrigation
century,2_5,COMPOSITE,1,1998,CWT,solanum_lycopersicum,flood_irrigation
century,2_6,COMPOSITE,2,1998,IWF,wheat,sprinkler_irrigation
century,2_7,COMPOSITE,2,1998,IWC,wheat,sprinkler_irrigation
century,2_8,COMPOSITE,1,1998,RWL,wcc/fallow,none
century,2_9,COMPOSITE,1,1998,RWF,fallow,none
century,3_4,COMPOSITE,1,1998,IWF,wheat,sprinkler_irrigation
century,3_5,COMPOSITE,1,1998,IWC,fallow,sprinkler_irrigation
century,3_6,COMPOSITE,1,1998,UN,,none
century,3_7,COMPOSITE,3,1998,RWL,wcc/fallow,none
century,3_8,COMPOSITE,3,1998,RWL,wheat,none
century,3_9,COMPOSITE,3,1998,RWC,fallow,none
century,4_2,COMPOSITE,1,1998,IWF,fallow,sprinkler_irrigation
century,4_3,COMPOSITE,2,1998,CWT,wheat,flood_irrigation
century,4_4,COMPOSITE,2,1998,LMT,maize,flood_irrigation
century,4_5,COMPOSITE,2,1998,CMT,solanum_lycopersicum,flood_irrigation
century,4_6,COMPOSITE,2,1998,IWF,fallow,sprinkler_irrigation
century,4_7,COMPOSITE,2,1998,IWL,wheat,sprinkler_irrigation
century,4_8,COMPOSITE,2,1998,IWL,wcc/fallow,sprinkler_irrigation
century,4_9,COMPOSITE,3,1998,RWC,wheat,none
century,5_1,COMPOSITE,1,1998,IWL,wheat,sprinkler_irrigation
century,5_2,COMPOSITE,1,1998,IWL,wcc/fallow,sprinkler_irrigation
century,5_3,COMPOSITE,2,1998,CWT,solanum_lycopersicum,flood_irrigation
century,5_4,COMPOSITE,2,1998,UN,,none
century,5_5,COMPOSITE,2,1998,CMT,maize,flood_irrigation
century,5_6,COMPOSITE,2,1998,IWC,fallow,sprinkler_irrigation
century,5_7,COMPOSITE,3,1998,TR,,flood_irrigation
century,5_7,COMPOSITE,3,1998,TR,,flood_irrigation
century,5_7,COMPOSITE,3,1998,TR,,flood_irrigation
century,5_8,COMPOSITE,3,1998,RWF,fallow,none
century,5_9,COMPOSITE,3,1998,RWF,wheat,none
century,6_1,COMPOSITE,1,1998,IWC,wheat,sprinkler_irrigation
century,6_2,COMPOSITE,2,1998,RWC,fallow,none
century,6_3,COMPOSITE,2,1998,LMT,solanum_lycopersicum,flood_irrigation
century,6_4,COMPOSITE,2,1998,OMT,maize,flood_irrigation
century,6_5,COMPOSITE,2,1998,OMT,solanum_lycopersicum,flood_irrigation
century,6_6,COMPOSITE,3,1998,CWT,solanum_lycopersicum,flood_irrigation
century,6_7,COMPOSITE,3,1998,LMT,solanum_lycopersicum,flood_irrigation
century,6_8,COMPOSITE,3,1998,OMT,solanum_lycopersicum,flood_irrigation
century,6_9,COMPOSITE,3,1998,LMT,maize,flood_irrigation
century,7_1,COMPOSITE,2,1998,UN,,none
century,7_2,COMPOSITE,2,1998,RWF,fallow,none
century,7_3,COMPOSITE,2,1998,RWL,wheat,none
century,7_4,COMPOSITE,2,1998,TR,,flood_irrigation
century,7_5,COMPOSITE,3,1998,IWL,fallow,sprinkler_irrigation
century,7_6,COMPOSITE,3,1998,IWL,wheat,sprinkler_irrigation
century,7_7,COMPOSITE,3,1998,IWC,fallow,sprinkler_irrigation
century,7_8,COMPOSITE,3,1998,CMT,maize,flood_irrigation
century,7_9,COMPOSITE,3,1998,CWT,wheat,flood_irrigation
century,8_1,COMPOSITE,2,1998,RWL,wcc/fallow,none
century,8_2,COMPOSITE,2,1998,RWF,wheat,none
century,8_3,COMPOSITE,2,1998,RWC,wheat,none
century,8_4,COMPOSITE,3,1998,IWF,wheat,sprinkler_irrigation
century,8_5,COMPOSITE,3,1998,IWF,fallow,sprinkler_irrigation
century,8_6,COMPOSITE,3,1998,UN,,none
century,8_7,COMPOSITE,3,1998,IWC,wheat,sprinkler_irrigation
century,8_8,COMPOSITE,3,1998,OMT,maize,flood_irrigation
century,8_9,COMPOSITE,3,1998,CMT,solanum_lycopersicum,flood_irrigation
century,1_1,COMPOSITE,1,1999,LMT,maize,flood_irrigation
century,1_2,COMPOSITE,1,1999,OMT,solanum_lycopersicum,flood_irrigation
century,1_3,COMPOSITE,1,1999,CMT,maize,flood_irrigation
century,1_4,COMPOSITE,1,1999,CMT,solanum_lycopersicum,flood_irrigation
century,1_5,COMPOSITE,1,1999,CWT,solanum_lycopersicum,flood_irrigation
century,1_6,COMPOSITE,1,1999,RWL,wcc/fallow,none
century,1_7,COMPOSITE,1,1999,RWC,fallow,none
century,1_8,COMPOSITE,1,1999,RWC,wheat,none
century,1_9,COMPOSITE,1,1999,RWF,fallow,none
century,2_2,COMPOSITE,1,1999,TR,,flood_irrigation
century,2_3,COMPOSITE,1,1999,OMT,maize,flood_irrigation
century,2_4,COMPOSITE,1,1999,LMT,solanum_lycopersicum,flood_irrigation
century,2_5,COMPOSITE,1,1999,CWT,wheat,flood_irrigation
century,2_6,COMPOSITE,2,1999,IWF,fallow,sprinkler_irrigation
century,2_7,COMPOSITE,2,1999,IWC,fallow,sprinkler_irrigation
century,2_8,COMPOSITE,1,1999,RWL,wheat,none
century,2_9,COMPOSITE,1,1999,RWF,wheat,none
century,3_4,COMPOSITE,1,1999,IWF,fallow,sprinkler_irrigation
century,3_5,COMPOSITE,1,1999,IWC,wheat,sprinkler_irrigation
century,3_6,COMPOSITE,1,1999,UN,,none
century,3_7,COMPOSITE,3,1999,RWL,wheat,none
century,3_8,COMPOSITE,3,1999,RWL,wcc/fallow,none
century,3_9,COMPOSITE,3,1999,RWC,wheat,none
century,4_2,COMPOSITE,1,1999,IWF,wheat,sprinkler_irrigation
century,4_3,COMPOSITE,2,1999,CWT,solanum_lycopersicum,flood_irrigation
century,4_4,COMPOSITE,2,1999,LMT,solanum_lycopersicum,flood_irrigation
century,4_5,COMPOSITE,2,1999,CMT,maize,flood_irrigation
century,4_6,COMPOSITE,2,1999,IWF,wheat,sprinkler_irrigation
century,4_7,COMPOSITE,2,1999,IWL,fallow,sprinkler_irrigation
century,4_8,COMPOSITE,2,1999,IWL,wheat,sprinkler_irrigation
century,4_9,COMPOSITE,3,1999,RWC,fallow,none
century,5_1,COMPOSITE,1,1999,IWL,fallow,sprinkler_irrigation
century,5_2,COMPOSITE,1,1999,IWl,wheat,sprinkler_irrigation
century,5_3,COMPOSITE,2,1999,CWT,wheat,flood_irrigation
century,5_4,COMPOSITE,2,1999,UN,,none
century,5_5,COMPOSITE,2,1999,CMT,solanum_lycopersicum,flood_irrigation
century,5_6,COMPOSITE,2,1999,IWC,wheat,sprinkler_irrigation
century,5_7,COMPOSITE,3,1999,TR,,flood_irrigation
century,5_8,COMPOSITE,3,1999,RWF,wheat,none
century,5_9,COMPOSITE,3,1999,RWF,fallow,none
century,6_1,COMPOSITE,1,1999,IWC,fallow,sprinkler_irrigation
century,6_2,COMPOSITE,2,1999,RWC,wheat,none
century,6_3,COMPOSITE,2,1999,LMT,maize,flood_irrigation
century,6_4,COMPOSITE,2,1999,OMT,maize,flood_irrigation
century,6_5,COMPOSITE,2,1999,OMT,solanum_lycopersicum,flood_irrigation
century,6_6,COMPOSITE,3,1999,CWT,wheat,flood_irrigation
century,6_7,COMPOSITE,3,1999,LMT,maize,flood_irrigation
century,6_8,COMPOSITE,3,1999,OMT,maize,flood_irrigation
century,6_9,COMPOSITE,3,1999,LMT,solanum_lycopersicum,flood_irrigation
century,7_1,COMPOSITE,2,1999,UN,,none
century,7_2,COMPOSITE,2,1999,RWF,wheat,none
century,7_3,COMPOSITE,2,1999,RWL,wcc/fallow,none
century,7_4,COMPOSITE,2,1999,TR,,flood_irrigation
century,7_5,COMPOSITE,3,1999,IWL,wheat,sprinkler_irrigation
century,7_6,COMPOSITE,3,1999,IWL,fallow,sprinkler_irrigation
century,7_7,COMPOSITE,3,1999,IWC,wheat,sprinkler_irrigation
century,7_8,COMPOSITE,3,1999,CMT,solanum_lycopersicum,flood_irrigation
century,7_9,COMPOSITE,3,1999,CWT,solanum_lycopersicum,flood_irrigation
century,8_1,COMPOSITE,2,1999,RWL,wheat,none
century,8_2,COMPOSITE,2,1999,RWF,fallow,none
century,8_3,COMPOSITE,2,1999,RWC,fallow,none
